Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
619,1/13/2016 19:49,1/13/2016 20:00,3186,Grove St PATH,40.71958611647166,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24601,Subscriber,1983,1
434,1/13/2016 19:53,1/13/2016 20:00,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24715,Subscriber,1987,2
340,1/13/2016 19:54,1/13/2016 20:00,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24434,Subscriber,1961,1
115,1/13/2016 20:01,1/13/2016 20:03,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24572,Subscriber,1988,1
531,1/13/2016 20:04,1/13/2016 20:13,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24689,Subscriber,1985,1
355,1/13/2016 20:05,1/13/2016 20:11,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,24646,Subscriber,1976,1
354,1/13/2016 20:05,1/13/2016 20:11,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,24437,Subscriber,1973,1
259,1/13/2016 20:05,1/13/2016 20:09,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24520,Subscriber,1979,1
262,1/13/2016 20:05,1/13/2016 20:10,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24641,Subscriber,1970,1
198,1/13/2016 20:07,1/13/2016 20:11,3195,Sip Ave,40.73074262530658,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24436,Subscriber,1982,1
370,1/13/2016 20:08,1/13/2016 20:15,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24701,Subscriber,1968,1
335,1/13/2016 20:09,1/13/2016 20:14,3205,JC Medical Center,40.71653978099194,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,24422,Subscriber,1980,1
300,1/13/2016 20:14,1/13/2016 20:19,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24445,Subscriber,1976,1
464,1/13/2016 20:15,1/13/2016 20:22,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24531,Subscriber,1983,2
207,1/13/2016 20:28,1/13/2016 20:31,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24716,Subscriber,1980,1
253,1/13/2016 20:31,1/13/2016 20:35,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24433,Subscriber,1956,1
248,1/13/2016 20:33,1/13/2016 20:37,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24404,Subscriber,1979,1
228,1/13/2016 20:45,1/13/2016 20:49,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24402,Subscriber,1984,2
427,1/13/2016 20:56,1/13/2016 21:03,3195,Sip Ave,40.73074262530658,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24508,Subscriber,1974,1
263,1/13/2016 21:04,1/13/2016 21:08,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24444,Subscriber,1968,1
327,1/13/2016 21:09,1/13/2016 21:14,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24698,Subscriber,1979,1
326,1/13/2016 21:15,1/13/2016 21:20,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24393,Subscriber,1954,2
320,1/13/2016 21:18,1/13/2016 21:23,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24584,Subscriber,1973,1
321,1/13/2016 21:19,1/13/2016 21:24,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24616,Subscriber,1987,1
1438,1/13/2016 21:19,1/13/2016 21:43,3205,JC Medical Center,40.71653978099194,-74.04963791,3205,JC Medical Center,40.71653978099194,-74.04963791,24567,Subscriber,1973,1
252,1/13/2016 21:19,1/13/2016 21:24,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24417,Subscriber,1984,1
653,1/13/2016 21:20,1/13/2016 21:30,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24669,Subscriber,1988,2
753,1/13/2016 21:23,1/13/2016 21:36,3195,Sip Ave,40.73074262530658,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24442,Subscriber,1980,1
302,1/13/2016 21:34,1/13/2016 21:39,3220,5 Corners Library,40.734961020009514,-74.05950308,3212,Christ Hospital,40.73478582,-74.05044364,24415,Subscriber,1976,2
492,1/13/2016 21:34,1/13/2016 21:42,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,24514,Subscriber,1991,1
368,1/13/2016 21:34,1/13/2016 21:40,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24378,Subscriber,1982,1
312,1/13/2016 21:39,1/13/2016 21:44,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24604,Subscriber,1991,1
151,1/13/2016 21:57,1/13/2016 22:00,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24391,Subscriber,1990,2
326,1/13/2016 21:59,1/13/2016 22:05,3194,McGinley Square,40.72533993,-74.06762213,3193,Lincoln Park,40.7246051,-74.07840595,24436,Subscriber,1970,1
314,1/13/2016 22:04,1/13/2016 22:09,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24653,Subscriber,1990,2
288,1/13/2016 22:04,1/13/2016 22:09,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24668,Subscriber,1953,1
353,1/13/2016 22:13,1/13/2016 22:19,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24719,Subscriber,1976,1
243,1/13/2016 22:14,1/13/2016 22:19,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,24671,Subscriber,1962,1
148,1/13/2016 22:17,1/13/2016 22:19,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24470,Subscriber,1984,2
281,1/13/2016 22:41,1/13/2016 22:45,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24563,Subscriber,1990,1
233,1/13/2016 23:19,1/13/2016 23:23,3186,Grove St PATH,40.71958611647166,-74.04311746,3187,Warren St,40.7211236,-74.03805095,24495,Subscriber,1992,1
405,1/13/2016 23:37,1/13/2016 23:43,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24572,Subscriber,1954,1
1316,1/13/2016 23:52,1/14/2016 0:14,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,24387,Subscriber,1977,2
512,1/14/2016 2:10,1/14/2016 2:18,3206,Hilltop,40.7311689,-74.0575736,3210,Pershing Field,40.74267714,-74.05178863,24711,Subscriber,1960,1
405,1/14/2016 5:08,1/14/2016 5:14,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388,24451,Subscriber,1958,1
318,1/14/2016 5:32,1/14/2016 5:38,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24675,Subscriber,1970,1
770,1/14/2016 5:56,1/14/2016 6:09,3207,Oakland Ave,40.7376037,-74.0524783,3185,City Hall,40.7177325,-74.043845,24724,Subscriber,1984,2
345,1/14/2016 6:02,1/14/2016 6:08,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746,24646,Subscriber,1974,1
129,1/14/2016 6:08,1/14/2016 6:10,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24520,Subscriber,1973,1
564,1/14/2016 6:24,1/14/2016 6:34,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24542,Subscriber,1960,1
107,1/14/2016 6:37,1/14/2016 6:39,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24391,Subscriber,1990,2
169,1/14/2016 6:42,1/14/2016 6:45,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24716,Subscriber,1984,2
507,1/14/2016 6:49,1/14/2016 6:57,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24665,Subscriber,1981,2
138,1/14/2016 6:50,1/14/2016 6:52,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24611,Subscriber,1983,1
235,1/14/2016 6:50,1/14/2016 6:54,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24422,Subscriber,1991,1
505,1/14/2016 6:55,1/14/2016 7:04,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24693,Subscriber,1970,1
288,1/14/2016 6:55,1/14/2016 7:00,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24653,Subscriber,1989,1
240,1/14/2016 7:00,1/14/2016 7:04,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24444,Subscriber,1984,2
274,1/14/2016 7:00,1/14/2016 7:05,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24467,Subscriber,1989,2
590,1/14/2016 7:05,1/14/2016 7:15,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24616,Subscriber,1979,1
233,1/14/2016 7:06,1/14/2016 7:10,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24543,Subscriber,1978,2
244,1/14/2016 7:09,1/14/2016 7:13,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24397,Subscriber,1979,1
544,1/14/2016 7:19,1/14/2016 7:28,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,24702,Subscriber,1978,1
140,1/14/2016 7:24,1/14/2016 7:26,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24703,Subscriber,1984,1
507,1/14/2016 7:26,1/14/2016 7:34,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24432,Subscriber,1967,1
186,1/14/2016 7:26,1/14/2016 7:29,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24531,Subscriber,1989,2
246,1/14/2016 7:27,1/14/2016 7:31,3205,JC Medical Center,40.71653978099194,-74.04963791,3186,Grove St PATH,40.71958611647166,-74.04311746,24426,Subscriber,1989,1
202,1/14/2016 7:29,1/14/2016 7:32,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,23835,Subscriber,1978,1
143,1/14/2016 7:36,1/14/2016 7:38,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24590,Subscriber,1981,2
117,1/14/2016 7:37,1/14/2016 7:39,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24434,Subscriber,1981,2
316,1/14/2016 7:38,1/14/2016 7:43,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24600,Subscriber,1986,1
476,1/14/2016 7:42,1/14/2016 7:50,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074262530658,-74.06378388,24442,Subscriber,1982,1
191,1/14/2016 7:42,1/14/2016 7:46,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24671,Subscriber,1972,2
218,1/14/2016 7:44,1/14/2016 7:48,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24430,Subscriber,1988,2
128,1/14/2016 7:45,1/14/2016 7:47,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24437,Subscriber,1979,1
148,1/14/2016 7:45,1/14/2016 7:47,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24453,Subscriber,1964,1
340,1/14/2016 7:46,1/14/2016 7:51,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24584,Subscriber,1981,1
240,1/14/2016 7:49,1/14/2016 7:53,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24474,Subscriber,1987,2
493,1/14/2016 7:49,1/14/2016 7:57,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24530,Subscriber,1956,1
266,1/14/2016 7:53,1/14/2016 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24678,Subscriber,1969,1
1096,1/14/2016 7:55,1/14/2016 8:13,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24550,Subscriber,1976,1
266,1/14/2016 7:55,1/14/2016 8:00,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24468,Subscriber,1970,1
706,1/14/2016 7:55,1/14/2016 8:07,3184,Paulus Hook,40.7141454,-74.0335519,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24699,Subscriber,1978,1
272,1/14/2016 7:55,1/14/2016 8:00,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24701,Subscriber,1979,1
326,1/14/2016 7:56,1/14/2016 8:02,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24618,Subscriber,1982,2
179,1/14/2016 7:58,1/14/2016 8:01,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24594,Subscriber,1982,1
236,1/14/2016 7:59,1/14/2016 8:03,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24560,Subscriber,1977,1
303,1/14/2016 8:00,1/14/2016 8:05,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24628,Subscriber,1984,1
455,1/14/2016 8:03,1/14/2016 8:10,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24563,Subscriber,1976,1
1045,1/14/2016 8:05,1/14/2016 8:22,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074262530658,-74.06378388,24510,Subscriber,1971,2
499,1/14/2016 8:05,1/14/2016 8:14,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24691,Subscriber,1967,1
219,1/14/2016 8:06,1/14/2016 8:10,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24402,Subscriber,1984,2
303,1/14/2016 8:07,1/14/2016 8:12,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388,24449,Subscriber,1962,1
347,1/14/2016 8:07,1/14/2016 8:13,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24572,Subscriber,1980,1
270,1/14/2016 8:09,1/14/2016 8:14,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24412,Subscriber,1970,1
258,1/14/2016 8:10,1/14/2016 8:14,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24378,Subscriber,1982,1
426,1/14/2016 8:11,1/14/2016 8:18,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24417,Subscriber,1963,2
246,1/14/2016 8:11,1/14/2016 8:15,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24715,Subscriber,1977,1
236,1/14/2016 8:11,1/14/2016 8:15,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746,24693,Subscriber,1966,1
513,1/14/2016 8:13,1/14/2016 8:21,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24514,Subscriber,1990,2
533,1/14/2016 8:13,1/14/2016 8:22,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,24602,Subscriber,1969,1
348,1/14/2016 8:16,1/14/2016 8:21,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24571,Subscriber,1971,1
226,1/14/2016 8:17,1/14/2016 8:21,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24397,Subscriber,1984,1
207,1/14/2016 8:17,1/14/2016 8:21,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24438,Subscriber,1981,1
220,1/14/2016 8:19,1/14/2016 8:23,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24450,Subscriber,1976,1
504,1/14/2016 8:21,1/14/2016 8:29,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24551,Subscriber,1984,1
546,1/14/2016 8:21,1/14/2016 8:30,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388,24497,Subscriber,1977,1
663,1/14/2016 8:23,1/14/2016 8:34,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24439,Subscriber,1959,1
194,1/14/2016 8:24,1/14/2016 8:27,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24647,Subscriber,1992,1
822,1/14/2016 8:25,1/14/2016 8:39,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958611647166,-74.04311746,24561,Subscriber,1987,1
364,1/14/2016 8:25,1/14/2016 8:31,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24689,Subscriber,1961,1
370,1/14/2016 8:25,1/14/2016 8:31,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24467,Subscriber,1976,1
267,1/14/2016 8:26,1/14/2016 8:31,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24422,Subscriber,1980,1
391,1/14/2016 8:27,1/14/2016 8:33,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,24437,Subscriber,1984,1
840,1/14/2016 8:27,1/14/2016 8:41,3207,Oakland Ave,40.7376037,-74.0524783,3183,Exchange Place,40.7162469,-74.0334588,24460,Subscriber,1989,1
350,1/14/2016 8:28,1/14/2016 8:34,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24724,Subscriber,1985,1
441,1/14/2016 8:28,1/14/2016 8:35,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,24548,Subscriber,1989,1
436,1/14/2016 8:29,1/14/2016 8:36,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24613,Subscriber,1958,1
583,1/14/2016 8:30,1/14/2016 8:40,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24656,Subscriber,1990,1
131,1/14/2016 8:30,1/14/2016 8:32,3207,Oakland Ave,40.7376037,-74.0524783,3207,Oakland Ave,40.7376037,-74.0524783,24388,Subscriber,1980,1
397,1/14/2016 8:31,1/14/2016 8:37,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24668,Subscriber,1984,1
382,1/14/2016 8:33,1/14/2016 8:39,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388,24578,Subscriber,1980,1
246,1/14/2016 8:33,1/14/2016 8:37,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24426,Subscriber,1984,1
497,1/14/2016 8:34,1/14/2016 8:42,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,24669,Subscriber,1976,1
311,1/14/2016 8:34,1/14/2016 8:39,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24702,Subscriber,1954,1
381,1/14/2016 8:34,1/14/2016 8:40,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074262530658,-74.06378388,24516,Subscriber,1990,1
96,1/14/2016 8:34,1/14/2016 8:36,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24664,Subscriber,1990,1
331,1/14/2016 8:34,1/14/2016 8:40,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.734961020009514,-74.05950308,24429,Subscriber,1985,2
301,1/14/2016 8:34,1/14/2016 8:39,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24530,Subscriber,1981,1
591,1/14/2016 8:37,1/14/2016 8:47,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24522,Subscriber,1983,1
782,1/14/2016 8:38,1/14/2016 8:52,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24430,Subscriber,1977,1
387,1/14/2016 8:39,1/14/2016 8:45,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24641,Subscriber,1978,2
129,1/14/2016 8:39,1/14/2016 8:41,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24637,Subscriber,1972,1
461,1/14/2016 8:39,1/14/2016 8:47,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746,24674,Subscriber,1973,1
257,1/14/2016 8:40,1/14/2016 8:45,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24611,Subscriber,1985,1
290,1/14/2016 8:42,1/14/2016 8:46,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24604,Subscriber,1978,1
175,1/14/2016 8:44,1/14/2016 8:47,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24640,Subscriber,1985,1
328,1/14/2016 8:45,1/14/2016 8:51,3186,Grove St PATH,40.71958611647166,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24637,Subscriber,1987,1
595,1/14/2016 8:45,1/14/2016 8:55,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24683,Subscriber,1972,2
760,1/14/2016 8:46,1/14/2016 8:59,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,24445,Subscriber,1986,2
1036,1/14/2016 8:46,1/14/2016 9:04,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24549,Subscriber,1991,2
293,1/14/2016 8:47,1/14/2016 8:52,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24701,Subscriber,1978,2
497,1/14/2016 8:48,1/14/2016 8:56,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24417,Subscriber,1972,1
453,1/14/2016 8:49,1/14/2016 8:57,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,23835,Subscriber,1982,1
212,1/14/2016 8:50,1/14/2016 8:53,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24686,Subscriber,1989,1
188,1/14/2016 8:50,1/14/2016 8:53,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24404,Subscriber,1980,1
256,1/14/2016 8:52,1/14/2016 8:56,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24634,Subscriber,1987,2
278,1/14/2016 8:53,1/14/2016 8:58,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24678,Subscriber,1971,1
475,1/14/2016 8:53,1/14/2016 9:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24620,Subscriber,1988,2
148,1/14/2016 8:54,1/14/2016 8:56,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24393,Subscriber,1983,1
331,1/14/2016 8:56,1/14/2016 9:01,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24390,Subscriber,1949,1
362,1/14/2016 8:57,1/14/2016 9:03,3207,Oakland Ave,40.7376037,-74.0524783,3206,Hilltop,40.7311689,-74.0575736,24457,Subscriber,1991,2
336,1/14/2016 8:58,1/14/2016 9:03,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24618,Subscriber,1984,1
91,1/14/2016 8:58,1/14/2016 9:00,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,24658,Subscriber,1962,1
725,1/14/2016 8:59,1/14/2016 9:11,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24687,Subscriber,1977,2
374,1/14/2016 9:00,1/14/2016 9:06,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24667,Subscriber,1969,1
313,1/14/2016 9:04,1/14/2016 9:09,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24670,Subscriber,1962,2
427,1/14/2016 9:04,1/14/2016 9:11,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24590,Subscriber,1967,1
202,1/14/2016 9:08,1/14/2016 9:11,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24379,Subscriber,1986,1
90,1/14/2016 9:08,1/14/2016 9:09,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24541,Subscriber,1981,1
